stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_timezone,location_type,parent_station,platform_code,area_id
490001231D,57254,Putney Station (Stop D),51.461361,-0.216837,Europe/London,,,,
490001231E,76581,Putney Station (Stop E),51.461143,-0.216601,Europe/London,,,,
490001231F,47488,Putney Station (Stop F),51.460617,-0.215772,Europe/London,,,,
490001231G,56940,Putney Station (Stop G),51.460583,-0.216436,Europe/London,,,,
490001231H,58162,Putney Station (Stop H),51.460190,-0.217214,Europe/London,,,,
490001231N,71793,St John's Avenue (Stop C),51.460003,-0.217495,Europe/London,,,,
490001233QB,49344,Queens Road Peckham Station (Stop QB),51.473595,-0.059158,Europe/London,,,,
490001233QE,53419,Queens Road Peckham Station (Stop QE),51.473785,-0.058013,Europe/London,,,,
490001233QN,74437,Queens Road Peckham Station (Stop QH),51.473431,-0.056660,Europe/London,,,,
490001234N,58239,Queenstown Road Battersea (Stop K),51.474323,-0.146996,Europe/London,,,,
490001234S,50744,Queenstown Road Battersea (Stop L),51.474133,-0.147306,Europe/London,,,,
490001235A,50215,Rainham Station (Stop A),51.517162,0.192269,Europe/London,,,,
490001235E,91303,Rainham Interchange (Stop N),51.516857,0.191203,Europe/London,,,,
490001235W,91304,Rainham Station (Stop M),51.517021,0.190965,Europe/London,,,,
490001236E,54662,Ravensbourne Station,51.412548,-0.004841,Europe/London,,,,
490001236W,76173,Ravensbourne Station,51.412441,-0.004773,Europe/London,,,,
490001237A,52457,Raynes Park (Stop H),51.409267,-0.231115,Europe/London,,,,
490001237C,77278,Raynes Park (Stop B),51.409676,-0.230755,Europe/London,,,,
490001237F,47881,Raynes Park (Stop P),51.409016,-0.229414,Europe/London,,,,
490001237G,73736,Raynes Park (Stop S),51.408882,-0.229405,Europe/London,,,,
490001239A,77968,Reedham (Stop RV),51.330818,-0.124421,Europe/London,,,,
490001239B,47554,Reedham (Stop RP),51.330563,-0.124202,Europe/London,,,,
490001243T,76504,Romford Station (Stop T),51.574406,0.183821,,0,910GROMFORD,,
490001243V,48280,Romford Station (Stop V),51.574501,0.183609,,0,910GROMFORD,,
490001243W,57608,Romford Station,51.573959,0.183064,,0,910GROMFORD,,
490001243Y,73397,Romford Station (Stop Y),51.573601,0.183956,,0,910GROMFORD,,
490001243Z,,Romford Station,51.574078,0.183084,,0,910GROMFORD,,
490001243ZA,57669,Romford Station (Stop Z),51.574654,0.183458,,0,910GROMFORD,,
490001244A,77073,Sanderstead (Stop GS),51.348881,-0.092392,,0,910GSDSD,,
490001244B,52764,Sanderstead (Stop GT),51.348518,-0.092192,,0,910GSDSD,,
490001245N,56189,Selhurst Station (Stop M),51.392105,-0.087807,Europe/London,,,,
490001245W,55398,Selhurst Station (Stop B),51.391621,-0.087813,Europe/London,,,,
490001246A,51999,Seven Kings Station (Stop T),51.564354,0.098902,,0,910GSVNKNGS,,
490001246B,74195,Seven Kings Station (Stop M),51.564465,0.098633,,0,910GSVNKNGS,,
490001248A,71800,Meadow Road (Stop A),51.406384,0.003274,Europe/London,,,,
490001248C,58893,Bromley Road Shortlands Stn (Stop C),51.406506,0.000389,Europe/London,,,,
490001248E,53762,Shortlands Station (Stop E),51.405319,0.000883,,0,910GSHRTLND,,
490001249F,56201,Sidcup (Stop F),51.433586,0.105434,Europe/London,,,,
490001251E,55777,Constance Street (Stop D),51.502766,0.044198,Europe/London,,,,
490001251Z,77868,Constance Street (Stop C),51.502449,0.044717,Europe/London,,,,
490001252A,54930,Forest Rd Slade Green Stn (Stop A),51.467663,0.190786,Europe/London,,,,
490001252B,53289,Whitehall Lane Slade Green (Stop B),51.467335,0.190036,Europe/London,,,,
490001252C,51288,Howbury Lane Slade Green (Stop C),51.466881,0.190288,Europe/London,,,,
490001252N,73793,Forest Rd Slade Green Stn,51.467609,0.190841,Europe/London,,,,
490001253A,77376,The Avenue Coulsdon (Stop A),51.322788,-0.135815,Europe/London,,,,
490001253B,49961,Coulsdon Town (Stop B),51.322285,-0.136237,Europe/London,,,,
490001254A,54834,Wilkinson Way (Stop H),51.502453,-0.265088,Europe/London,,,,
490001254B,53568,Wilkinson Way (Stop A),51.502548,-0.264277,Europe/London,,,,
490001255O,56733,Southall Station (Stop O),51.505322,-0.378871,Europe/London,,,,
490001256E,57210,South Bermondsey Station (Stop IM),51.487957,-0.057425,Europe/London,,,,
490001256W,51710,South Bermondsey Station (Stop IC),51.487850,-0.057444,Europe/London,,,,
490001258A,55814,South Croydon Station (Stop A),51.362125,-0.091770,Europe/London,,,,
490001258F,74977,Ruskin Parade Sth Croydon Stn (Stop F),51.363106,-0.097303,Europe/London,,,,
490001258N,52459,South Croydon (Stop C),51.364113,-0.095696,,0,910GSCROYDN,,
490001258S,75821,South Croydon (Stop D),51.364418,-0.095051,,0,910GSCROYDN,,
490001262A,47871,South Merton (Stop M),51.402805,-0.205370,Europe/London,,,,
490001262B,58242,South Merton (Stop E),51.402706,-0.205906,Europe/London,,,,
490001264OB,48508,South Tottenham Station (Stop TC),51.581059,-0.072698,Europe/London,,,,
490001264W,55408,South Tottenham Station (Stop TD),51.580578,-0.072530,Europe/London,,,,
490001265A,56492,Stamford Hill Station (Stop CQ),51.574596,-0.077964,Europe/London,,,,
490001265B,57982,Stamford Hill Station (Stop CX),51.574322,-0.077009,Europe/London,,,,
490001267A,56433,St Helier (Stop MN),51.389717,-0.196928,Europe/London,,,,
490001267B,76437,St Helier (Stop MP),51.389904,-0.197912,Europe/London,,,,
490001267N,50542,St Helier (Stop MS),51.389263,-0.196615,Europe/London,,,,
490001268P,47034,St James Street Station (Stop D),51.580563,-0.032664,Europe/London,,,,
490001268Q,77327,St James Street Station (Stop A),51.580585,-0.032822,Europe/London,,,,
490001268ZC,48560,St James Street Station (Stop F),51.581394,-0.031849,Europe/London,,,,
490001268ZD,52515,St James Street Station (Stop E),51.581314,-0.032401,Europe/London,,,,
490001270A,55249,St Margarets Station (Stop P),51.455284,-0.319399,Europe/London,,,,
490001270B,51212,St Margarets Station (Stop J),51.455444,-0.320530,Europe/London,,,,
490001271SA,73263,St Mary Cray Station (Stop SA),51.395741,0.107232,,0,910GSTMRYC,,
490001271SB,48442,St Mary Cray Station (Stop SB),51.395710,0.107432,,0,910GSTMRYC,,
490001273C,47134,Stoke Newington Station (Stop C),51.564777,-0.073025,Europe/London,,,,
490001273E,55801,Stoke Newington Station (Stop E),51.564613,-0.073407,Europe/London,,,,
490001273Y,51706,Stoke Newington Station (Stop Y),51.564289,-0.071877,Europe/London,,,,
490001273Z,55650,Stoke Newington Station (Stop Z),51.564342,-0.071658,Europe/London,,,,
490001276S,54414,St Pancras International (Stop S),51.531601,-0.127153,Europe/London,,,,
4900012775K,72995,St Mark's Church (Stop K),51.398582,0.016230,Europe/London,,,,
490001279E,91305,Streatham Station (Stop SF),51.425461,-0.131208,,0,910GSTRETHM,,
490001279S1,58579,Streatham Station (Stop SB),51.425701,-0.130665,,0,910GSTRETHM,,
490001279S2,54923,Streatham Station (Stop SC),51.425297,-0.130610,,0,910GSTRETHM,,
490001279S3,75119,Streatham Station (Stop SJ),51.425137,-0.130816,,0,910GSTRETHM,,
490001279W,91306,Streatham Station,51.425163,-0.131215,,0,910GSTRETHM,,
490001280SA,59018,Tankerville Road (Stop CT),51.418724,-0.134531,Europe/London,,,,
490001280SB,76852,Streatham Common (Stop CQ),51.418701,-0.134360,Europe/London,,,,
490001281A,57540,Streatham Hill Station (Stop A),51.439407,-0.126235,Europe/London,,,,
490001281B,57897,Streatham Hill Station (Stop B),51.439194,-0.126316,Europe/London,,,,
490001281C,52923,Streatham Hill Station (Stop C),51.438652,-0.127749,Europe/London,,,,
490001281D,58149,Streatham Hill Station (Stop D),51.439404,-0.125804,Europe/London,,,,
490001281G,57691,Leigham Ct Rd Streatham Hill (Stop G),51.437687,-0.126594,Europe/London,,,,
490001281H,74876,Leigham Ct Rd Streatham Hill (Stop H),51.437729,-0.126405,Europe/London,,,,
490001281Q,47311,Streatham Hill Station (Stop Q),51.438553,-0.128904,Europe/London,,,,
490001282J,57832,Sudbury & Harrow Road (Stop J),51.554745,-0.315692,Europe/London,,,,
490001282N,91337,Sudbury & Harrow Road,51.554165,-0.314891,Europe/London,,,,
490001283B,54179,Sudbury Hill Harrow (Stop P),51.557480,-0.335499,Europe/London,,,,
490001283N,52802,Sudbury Hill Harrow (Stop V),51.557316,-0.335852,Europe/London,,,,
490001284E,56652,Sundridge Park Station (Stop A),51.413998,0.022848,Europe/London,,,,
490001284W,76344,Sundridge Park Station (Stop B),51.414043,0.022333,Europe/London,,,,
490001285C,58669,Surbiton (Stop NB),51.392910,-0.305400,Europe/London,,,,
490001285D,73651,Surbiton Station Victoria Road (Stop NP),51.392544,-0.305629,Europe/London,,,,
490001285E,51071,Surbiton (Stop NN),51.393581,-0.303248,Europe/London,,,,
490001286O,77909,Sutton Station (Stop O),51.359135,-0.191162,,0,910GSUTTON,,
490001286Y,91476,Sutton Station (Stop AB),51.359104,-0.191594,,0,910GSUTTON,,
490001286Z,91477,Sutton Station (Stop AC),51.359322,-0.191614,,0,910GSUTTON,,
490001291N,72491,Syon Lane Station (Stop B),51.481934,-0.324570,Europe/London,,,,
490001291S,76282,Syon Lane Station (Stop A),51.481846,-0.324155,Europe/London,,,,
490001294C,76793,Thornton Heath Station (Stop C),51.398457,-0.099431,Europe/London,,,,
490001294D,51257,Thornton Heath Station (Stop D),51.398655,-0.099609,Europe/London,,,,
490001295A,53212,Tolworth Station (Stop A),51.377392,-0.279001,Europe/London,,,,
490001295B,49097,Tolworth Station (Stop B),51.378151,-0.279461,Europe/London,,,,
490001296A,51224,Tooting Station (Stop TC),51.419407,-0.161931,,0,910GTOOTING,,
490001296N,77113,Tooting Station (Stop TD),51.421028,-0.160989,,0,910GTOOTING,,
490001296S,75550,Tooting Station (Stop TT),51.420479,-0.160968,,0,910GTOOTING,,
490001298E,50055,Tulse Hill (Stop E),51.440269,-0.107552,Europe/London,,,,
490001298F1,72731,Tulse Hill (Stop F),51.440723,-0.106296,Europe/London,,,,
490001298G,57741,Tulse Hill (Stop G),51.439426,-0.106090,Europe/London,,,,
490001299D,51755,Turkey Street Station (Stop G),51.670357,-0.040997,Europe/London,,,,
490001299E,54195,Turkey Street Station,51.672279,-0.047827,Europe/London,,,,
490001302S,55805,Upper Holloway Station (Stop S),51.563984,-0.129473,Europe/London,,,,
490001302T,75274,Upper Holloway Station (Stop T),51.563896,-0.129606,Europe/London,,,,
490001305A,48407,Waddon (Stop NN),51.365776,-0.118440,Europe/London,,,,
490001305B,71002,Waddon (Stop SD),51.366203,-0.118121,Europe/London,,,,
490001306A,74593,Wallington (Stop A),51.361393,-0.150350,Europe/London,,,,
490001306C,55079,Wallington (Stop C),51.360653,-0.150711,Europe/London,,,,
490001306D,71117,Wallington (Stop D),51.360500,-0.150731,Europe/London,,,,
490001306N,91518,Wallington,51.360809,-0.150920,Europe/London,,,,
490001309A,54287,Wandsworth Common (Stop A),51.445927,-0.166019,Europe/London,,,,
490001309B,72462,Wandsworth Common (Stop B),51.446262,-0.165487,Europe/London,,,,
490001310A,48623,Wandsworth Road Station (Stop L),51.470215,-0.139743,Europe/London,,,,
490001310B,50531,Westbury Street (Stop C),51.469856,-0.140309,Europe/London,,,,
490001311E,54987,Wandsworth Town (Stop AA),51.461090,-0.187523,Europe/London,,,,
490001311W,50132,Wandsworth Town (Stop BB),51.460339,-0.188201,Europe/London,,,,
490001312N,75620,Wanstead Park Station (Stop J),51.551300,0.024997,Europe/London,,,,
490001312S,52073,Wanstead Park Station (Stop K),51.551178,0.025294,Europe/London,,,,
490001318A,72268,Welling (Stop A),51.464493,0.100205,Europe/London,,,,
490001318B,51147,Welling (Stop B),51.464436,0.099857,Europe/London,,,,
490001320A,55758,Wembley Stadium (Stop SA),51.555592,-0.286074,Europe/London,,,,
490001320B,57881,Wembley Stadium (Stop SD),51.555210,-0.286521,Europe/London,,,,
490001320S,50210,Wembley Stadium (Stop SB),51.554554,-0.286301,Europe/London,,,,
490001323A,55232,Westcombe Park (Stop A),51.483524,0.019716,,0,910GWCOMBEP,,
490001323B,49718,Westcombe Park (Stop B),51.483086,0.019941,,0,910GWCOMBEP,,
490001324W1,75259,West Croydon Station (Stop WS),51.378380,-0.103108,Europe/London,,,,
490001324W2,71747,West Croydon Station (Stop WT),51.378632,-0.103302,Europe/London,,,,
490001324W5,54188,West Croydon Station (Stop WA),51.378914,-0.103330,Europe/London,,,,
490001324W6,58244,West Croydon Station (Stop WB),51.378750,-0.103107,Europe/London,,,,
490001325E,58570,West Drayton Station (Stop E),51.510201,-0.473059,Europe/London,,,E,
490001325Z1,56060,West Drayton Station (Stand Z1),51.510414,-0.472965,Europe/London,,,Z1,
490001326E,76455,West Dulwich (Stop WA),51.441174,-0.090708,Europe/London,,,,
490001326W,49258,West Dulwich (Stop WB),51.441059,-0.091993,Europe/London,,,,
490001327A,74678,West Ealing Station (Stop A),51.514294,-0.320687,Europe/London,,,,
490001327B,76371,West Ealing Station (Stop B),51.514065,-0.320220,Europe/London,,,,
490001330N,71230,West Hampstead Thameslink Rail Station (Stop N),51.548458,-0.191091,,0,910GWHMPSTM,,
490001331T,47772,West Norwood (Stop T),51.431664,-0.102513,Europe/London,,,,
490001331W,57513,West Norwood (Stop W),51.432220,-0.104202,Europe/London,,,,
490001333N,50030,West Sutton (Stop A),51.366409,-0.205759,Europe/London,,,,
490001334A,58492,Beckenham Rd West Wickham Stn (Stop A),51.380226,-0.015270,Europe/London,,,,
490001334B,49608,Station Rd West Wickham Stn (Stop B),51.379436,-0.014227,Europe/London,,,,
490001334C,57461,Red Lodge Road West Wickham Station (Stop C),51.381626,-0.013069,Europe/London,,,,
490001334D,53037,Red Lodge Road West Wickham Station (Stop D),51.381508,-0.012959,Europe/London,,,,
490001335A,48430,White Hart Lane Station (Stop G),51.605251,-0.070331,Europe/London,,,,
490001335B,75094,White Hart Lane Station (Stop B),51.605492,-0.068963,Europe/London,,,,
490001335D,57492,White Hart Lane Station (Stop M),51.605915,-0.068021,Europe/London,,,,
490001335S,76221,White Hart Lane Station (Stop U),51.605091,-0.068243,Europe/London,,,,
490001336A,76625,Whitton Station (Stop A),51.449791,-0.358013,Europe/London,,,,
490001336B,73456,Whitton Station (Stop B),51.449215,-0.358091,Europe/London,,,,
490001339A,56090,Wimbledon Chase Station (Stop MT),51.409637,-0.212882,Europe/London,,,,
490001339B,55388,Wimbledon Chase Station (Stop MH),51.409264,-0.213630,Europe/London,,,,
490001340Y,92550,Winchmore Hill Station,51.633530,-0.100458,Europe/London,,,,
490001340Z,92551,Winchmore Hill Station,51.633652,-0.100597,Europe/London,,,,
490001341G,58921,Woodgrange Park Station (Stop G),51.549179,0.043682,Europe/London,,,,
490001341H,53168,Woodgrange Park Station (Stop H),51.549194,0.043207,Europe/London,,,,
490001342A,56812,Woodmansterne Station (Stop A),51.318085,-0.153872,Europe/London,,,,
490001342B,51445,Woodmansterne Station (Stop B),51.317829,-0.154743,Europe/London,,,,
490001342Y,95462,Woodmansterne Station,51.319557,-0.154401,Europe/London,,,,
490001342Z,95441,Woodmansterne Station,51.319344,-0.154539,Europe/London,,,,
490001343A,71766,Wood Street Station (Stop D),51.586491,-0.001935,Europe/London,,,,
490001343B,48315,Wood Street Station (Stop J),51.586819,-0.002036,Europe/London,,,,
490001343D,58914,Wood Street Station (Stop L),51.586689,-0.002965,Europe/London,,,,
490001343V,91258,Wood Street Station (Stop V),51.586811,-0.003350,Europe/London,,,,
490001344G,73034,Vincent Road Woolwich Arsenal (Stop G),51.489784,0.069158,Europe/London,,,,
490001344H,51623,Woolwich Arsenal Station (Stop H),51.490200,0.068989,Europe/London,,,,
490001344J,47558,Woolwich Arsenal Station (Stop J),51.489647,0.068143,Europe/London,,,,
490001344N1,59565,Woolwich Arsenal Station (Stop N),51.489799,0.068136,Europe/London,,,,
490001344N2,48781,Woolwich Arsenal Station (Stop Q),51.489933,0.068358,Europe/London,,,,
490001344S,53700,Woolwich Arsenal Station (Stop M),51.489723,0.067369,Europe/London,,,,
490001345A,54070,Woolwich Dockyard (Stop DA),51.491123,0.052953,Europe/London,,,,
490001345B,49087,Woolwich Dockyard (Stop DB),51.490356,0.052934,Europe/London,,,,
490001346A,75383,Worcester Park (Stop A),51.381214,-0.245288,Europe/London,,,,
490001346B,75704,Worcester Park (Stop B),51.381435,-0.246257,Europe/London,,,,
490001346C,48478,Worcester Park (Stop C),51.381477,-0.246658,Europe/London,,,,
4900013855N1,56463,Westmoreland Terrace Sutherland Row (Stop K),51.489086,-0.146628,Europe/London,,,,
49000144CSZ,92542,Marble Arch,51.511826,-0.157393,Europe/London,,,,
4900014996E,75171,Yeading Tesco,51.523693,-0.385960,Europe/London,,,,
4900015334S,92357,Hall Road (Stop J),51.528839,-0.182210,Europe/London,,,,
490001554Z,92300,Wolves Lane,51.601753,-0.105973,Europe/London,,,,
490001561Y,92301,Wolves Lane Cemetery,51.604218,-0.103935,Europe/London,,,,
490001561Z,92304,Wolves Lane Cemetery,51.603813,-0.103851,Europe/London,,,,
490001562Y,92302,Sylvan Avenue,51.606319,-0.103790,Europe/London,,,,
490001562Z,92303,Sylvan Avenue,51.605904,-0.103547,Europe/London,,,,
490001568N,91526,Dalston Junction Station (Stop N),51.541901,-0.075865,Europe/London,,,,
490001573Z,92305,Pellatt Grove,51.601646,-0.106641,Europe/London,,,,
490001674E,91540,Gayton Road (Stop X),51.580009,-0.330692,Europe/London,,,,
4900018662E,72734,Wellclose Street,51.509388,-0.064540,Europe/London,,,,
4900018681SE,56338,Horncastle Road Alnwick Road (Stop M),51.447720,0.023475,Europe/London,,,,
4900018700W,57738,Ripley Arts Centre (Stop N),51.409969,0.036489,Europe/London,,,,
4900018701N,48368,Gordon Road (Stop NZ),51.412586,-0.289329,Europe/London,,,,
4900018701W,49256,Gordon Road (Stop NW),51.411747,-0.290223,Europe/London,,,,
4900018860W,51183,St Saviours & St Olaves School,51.494682,-0.088588,Europe/London,,,,
4900019044N,52171,Hive Road,51.629990,-0.337628,Europe/London,,,,
4900019044S,49411,Hive Road,51.630127,-0.337218,Europe/London,,,,
49000192S1,92037,Richmond Station (Stop Z),51.463718,-0.301684,Europe/London,,,,
490001931Z,92308,Hanbury Road Tottenham,51.596428,-0.058764,Europe/London,,,,
4900019343S,51446,St Matthew's Church (Stop ZA),51.460243,-0.115507,Europe/London,,,,
4900019348E,51282,Edgware Road,51.591965,-0.254142,Europe/London,,,,
4900019348W,55691,Edgware Road,51.591541,-0.254851,Europe/London,,,,
4900019350E,58633,Colindeep Bridge,51.588474,-0.238915,Europe/London,,,,
4900019351E,72878,Grove Gardens Hendon,51.587894,-0.236310,Europe/London,,,,
4900019351W,74680,Colindeep Lane Hendon,51.587818,-0.237165,Europe/London,,,,
490001935Z,92309,Seymour Avenue,51.595646,-0.060443,Europe/London,,,,
490001936Z,92310,Sherringham Avenue,51.596294,-0.060445,Europe/London,,,,
490001937Y,92311,Berkshire Gardens Wolves Lane,51.608398,-0.103169,Europe/London,,,,
490001937Z,92319,Berkshire Gardens Wolves Lane,51.608711,-0.102665,Europe/London,,,,
490001938Z,92312,Grenoble Gardens,51.610813,-0.102447,Europe/London,,,,
490001939Z,92316,Princes Avenue Tottenhall Road,51.613419,-0.095088,Europe/London,,,,
4900019403Z,73308,Tesco Brent Cross (Stop Z),51.574734,-0.214740,Europe/London,,,,
490001940Z,92317,Pasteur Gardens Tottenhall Road,51.611885,-0.097044,Europe/London,,,,
490001941Z,92318,St Paul's Rise,51.611164,-0.100873,Europe/London,,,,
4900019445,73391,Stockwell Station (Stop C),51.472588,-0.123120,Europe/London,,,,
490001970Y,92532,Homesdale Close,51.579315,0.021810,Europe/London,,,,
490001970Z,92322,Homesdale Close,51.578854,0.021776,Europe/London,,,,
490001972Y,92324,Smitham Downs Road Woodcote,51.330639,-0.137865,Europe/London,,,,
490001972Z,92325,Smitham Downs Road Woodcote,51.330254,-0.138010,Europe/London,,,,
490001973Y,92326,York Road Dorset Road,51.347839,-0.204531,Europe/London,,,,
490001974Z,95467,Longleigh Lane Lodge Hill,51.478779,0.118735,Europe/London,,,,
490001975Z,95468,Goldie Leigh,51.477791,0.117277,Europe/London,,,,
490001976Z,48092,Lodge Hill Playground,51.473228,0.112357,Europe/London,,,,
490001977Y,95471,Burcharbro Road,51.480267,0.122548,Europe/London,,,,
490001977Z,95472,Burcharbro Road,51.480236,0.122820,Europe/London,,,,
490001980Z,92334,Overcourt Close,51.449711,0.110062,Europe/London,,,,
490001985Z,95587,Hill Crescent,51.630203,-0.182755,Europe/London,,,,
490001986Z,92340,Montpelier Rise,51.568501,-0.304290,Europe/London,,,,
490001987X,92360,Northgate Road,51.526993,0.122616,Europe/London,,,,
490001987Y,92361,Northgate Road,51.526943,0.121921,Europe/London,,,,
490001987Z,,Northgate Road,51.525528,0.123629,Europe/London,,,,
490001988X,92330,Farringdon Road (Stop E),51.522186,-0.107718,Europe/London,,,,
490001988Z,92343,Northgate Road,51.525478,0.123900,Europe/London,,,,
490001991Y,92354,Edinburgh Road,51.374794,-0.184446,Europe/London,,,,
490001991Z,92355,Edinburgh Road,51.374729,-0.183466,Europe/London,,,,
490002002A,72391,Addiscombe Tram (Stop AM),51.380444,-0.072428,Europe/London,,,,
490002002B,55054,Addiscombe Tram (Stop AC),51.380051,-0.073795,Europe/London,,,,
490002004E,54909,Ampere Way Tram Valley Park (Stop L),51.382385,-0.123852,Europe/London,,,,
490002005E,47427,Arena Tram (Stop LC),51.389374,-0.056673,Europe/London,,,,
490002005W,49592,Arena Tram (Stop LB),51.389832,-0.055561,Europe/London,,,,
490002010A,50368,Beckenham Road Tram (Stop BB),51.409351,-0.043416,Europe/London,,,,
490002010B,54453,Beckenham Road Tram (Stop BK),51.409431,-0.044046,Europe/London,,,,
490002011H,56121,Beckton Station (Stop H),51.514149,0.060822,Europe/London,,,,
490002012X,55155,Beckton Park (Stop X),51.509041,0.056224,Europe/London,,,,
490002012Z,54093,Beckton Park (Stop Z),51.509220,0.054114,Europe/London,,,,
490002013N,58539,Beddington Lane Tram (Stop B),51.388008,-0.141042,Europe/London,,,,
490002013S,47867,Beddington Lane Tram (Stop A),51.388206,-0.141019,Europe/London,,,,
4900020144Y,91404,Millfields Park (Stop Y),51.560177,-0.048318,Europe/London,,,,
4900020145N,91406,Millfields Road Lea Bridge,51.557739,-0.046691,Europe/London,,,,
4900020145S,91405,Millfields Road Lea Bridge,51.557503,-0.046470,Europe/London,,,,
4900020146E,91343,Lea Valley Interchange Bus Garage (Stop V),51.554989,-0.014567,Europe/London,,,,
4900020147W,91421,University College Hosp Warren Street Stn (Stop W),51.525223,-0.136684,Europe/London,,,,
490002014E,59442,Belgrave Walk Tram (Stop M),51.399361,-0.179656,Europe/London,,,,
490002014W,48110,Belgrave Walk Tram (Stop L),51.399311,-0.179371,Europe/London,,,,
4900020151E,91431,Here East (Stop Q),51.549026,-0.023105,Europe/London,,,,
4900020151W,91432,Here East (Stop P),51.548702,-0.022932,Europe/London,,,,
490002017A,49456,Blackhorse Lane (Stop WB),51.386055,-0.071287,Europe/London,,,,
490002017B,55340,Blackhorse Lane (Stop WA),51.385536,-0.072703,Europe/London,,,,
490002018AP,76101,Blackwall (Stop AP),51.508297,-0.006943,Europe/London,,,,
490002018P,56655,Blackwall (Stop P),51.508312,-0.007302,Europe/London,,,,
490002019A,53285,Bow Church Station (Stop A),51.528149,-0.020593,Europe/London,,,,
490002019B,53848,Bow Church Station (Stop B),51.527950,-0.020443,Europe/London,,,,
490002023W13,71787,Church Street Tram (Stop CL),51.374268,-0.104629,Europe/London,,,,
490002023W14,56869,Church Street Tram (Stop CM),51.373722,-0.105226,Europe/London,,,,
490002024A,57644,Coombe Lane Tram (Stop A),51.359409,-0.055571,Europe/London,,,,
490002024B,77375,Coombe Lane Tram (Stop B),51.359306,-0.055360,Europe/London,,,,
490002025A,49523,Crossharbour (Stop CF),51.496002,-0.014251,Europe/London,,,,
490002025B,54908,Crossharbour (Stop AP),51.495842,-0.013941,Europe/London,,,,
490002027A,48443,Cutty Sark for Maritime Greenwich (Stop A),51.481522,-0.011092,Europe/London,,,,
490002028M,72177,Cyprus (Stop M),51.509109,0.065436,Europe/London,,,,
490002028Q,54302,Cyprus (Stop Q),51.509041,0.064223,Europe/London,,,,
490002029N,56458,Deptford Bridge (Stop N),51.475506,-0.023220,Europe/London,,,,
490002029P,72033,Deptford Bridge (Stop P),51.475571,-0.023491,Europe/London,,,,
490002029S,76795,Deptford Bridge (Stand S),51.474609,-0.022842,Europe/London,,,S,
490002029T,49816,Deptford Bridge (Stop T),51.474415,-0.023167,Europe/London,,,T,
490002029W,57575,Deptford Bridge (Stop Y),51.474453,-0.022287,Europe/London,,,Y,
490002030A,48274,Devons Road Station (Stop BM),51.522942,-0.016350,Europe/London,,,,
490002030B,52983,Devons Road Station (Stop BJ),51.522869,-0.015748,Europe/London,,,,
490002030N,55059,Devons Road Station (Stop BR),51.523109,-0.018751,Europe/London,,,,
490002030S,52595,Devons Road Station (Stop BV),51.522808,-0.018490,Europe/London,,,,
490002033Y,92236,East India Station (Stop O),51.509102,-0.002555,Europe/London,,,,
490002033Z,92237,East India Station (Stop X),51.508987,-0.002618,Europe/London,,,,
490002035A,77187,Elverson Road (Stop EA),51.468708,-0.019008,Europe/London,,,,
490002035B,74695,Elverson Road (Stop EB),51.468140,-0.018471,Europe/London,,,,
490002038A,57274,Fieldway Tram (Stop FJ),51.351387,-0.024301,Europe/London,,,,
490002038B,73186,Fieldway Tram (Stop FA),51.350140,-0.023407,Europe/London,,,,
490002039B,73048,Gallions Reach Station (Stop D),51.508312,0.072519,Europe/London,,,,
490002039E,48757,Gallions Reach Station (Stop C),51.508457,0.073520,Europe/London,,,,
490002041A,49917,Gravel Hill Tram (Stop D),51.354763,-0.043287,Europe/London,,,,
490002041N1,57366,Gravel Hill (Stop B),51.352943,-0.037864,Europe/London,,,,
490002041S1,74352,Gravel Hill (Stop G),51.352707,-0.037673,Europe/London,,,,
490002042C0,71716,Centrale Tram (Stop CO),51.375980,-0.103714,Europe/London,,,,
490002043ZZ,51564,Station Road Chastilian Road,51.450191,0.178708,Europe/London,,,,
490002048X,51363,Island Gardens (Stop J),51.487896,-0.009922,Europe/London,,,,
490002048Z,76947,Island Gardens (Stop D),51.487785,-0.009682,Europe/London,,,,
490002050A,77237,King Henry's Drive Tram (Stop N),51.345711,-0.020984,Europe/London,,,,
490002052E,50721,Lebanon Road Tram (Stop A),51.375404,-0.085370,Europe/London,,,,
490002052W,77000,Lebanon Road Tram (Stop W),51.375019,-0.084481,Europe/London,,,,
490002057A,71748,Merton Park Tram (Stop MA),51.415222,-0.202425,Europe/London,,,,
490002057B,55756,Merton Park Tram (Stop MB),51.415138,-0.202054,Europe/London,,,,
490002057C,71857,Merton Park Tram (Stop MC),51.415089,-0.200129,Europe/London,,,,
490002057D,73663,Merton Park Tram (Stop MD),51.414742,-0.200991,Europe/London,,,,
490002058Y,54547,Mitcham Tram (Stop V),51.397083,-0.173277,Europe/London,,,,
490002058Z,50181,Mitcham Tram (Stop W),51.397243,-0.173012,Europe/London,,,,
490002060A,57700,Morden Road Tram (Stop SL),51.409412,-0.192457,Europe/London,,,,
490002061A,53482,Mudchute Station DLR (Stop MA),51.490330,-0.015002,Europe/London,,,,
490002061B,51332,Mudchute Station DLR (Stop MB),51.489559,-0.014185,Europe/London,,,,
490002061N,59421,Mudchute (Stop MF),51.491592,-0.014759,Europe/London,,,,
490002061S,54854,Mudchute (Stop MH),51.492004,-0.014626,Europe/London,,,,
490002063N,48489,Phipps Bridge Tram,51.404228,-0.182223,Europe/London,,,,
